"","ProdName","TransID","ProdCat"
"4988","Apple Earpods",3617,"Active.Headphones"
"4989","Apple Earpods",9308,"Active.Headphones"
"4990","Apple Earpods",5411,"Active.Headphones"
"4991","Apple Earpods",7106,"Active.Headphones"
"4992","Apple Earpods",3627,"Active.Headphones"
"4993","Apple Earpods",3600,"Active.Headphones"
"4994","Apple Earpods",4581,"Active.Headphones"
"4995","Apple Earpods",2244,"Active.Headphones"
"4996","Apple Earpods",1062,"Active.Headphones"
"4997","Apple Earpods",3983,"Active.Headphones"
"4998","Apple Earpods",4171,"Active.Headphones"
"4999","Apple Earpods",9138,"Active.Headphones"
"5000","Apple Earpods",1168,"Active.Headphones"
"5001","Apple Earpods",7099,"Active.Headphones"
"5002","Apple Earpods",2401,"Active.Headphones"
"5003","Apple Earpods",4014,"Active.Headphones"
"5004","Apple Earpods",4040,"Active.Headphones"
"5005","Apple Earpods",546,"Active.Headphones"
"5006","Apple Earpods",6615,"Active.Headphones"
"5007","Apple Earpods",899,"Active.Headphones"
"5008","Apple Earpods",8215,"Active.Headphones"
"5009","Apple Earpods",5782,"Active.Headphones"
"5010","Apple Earpods",3473,"Active.Headphones"
"5011","Apple Earpods",6706,"Active.Headphones"
"5012","Apple Earpods",2907,"Active.Headphones"
"5013","Apple Earpods",3296,"Active.Headphones"
"5014","Apple Earpods",8981,"Active.Headphones"
"5015","Apple Earpods",2029,"Active.Headphones"
"5016","Apple Earpods",3966,"Active.Headphones"
"5017","Apple Earpods",807,"Active.Headphones"
"5018","Apple Earpods",4867,"Active.Headphones"
"5019","Apple Earpods",8275,"Active.Headphones"
"5020","Apple Earpods",2759,"Active.Headphones"
"5021","Apple Earpods",6588,"Active.Headphones"
"5022","Apple Earpods",8448,"Active.Headphones"
"5023","Apple Earpods",4396,"Active.Headphones"
"5024","Apple Earpods",8533,"Active.Headphones"
"5025","Apple Earpods",2559,"Active.Headphones"
"5026","Apple Earpods",7501,"Active.Headphones"
"5027","Apple Earpods",6262,"Active.Headphones"
"5028","Apple Earpods",2566,"Active.Headphones"
"5029","Apple Earpods",8419,"Active.Headphones"
"5030","Apple Earpods",8754,"Active.Headphones"
"5031","Apple Earpods",7692,"Active.Headphones"
"5032","Apple Earpods",3271,"Active.Headphones"
"5033","Apple Earpods",2007,"Active.Headphones"
"5034","Apple Earpods",9325,"Active.Headphones"
"5035","Apple Earpods",8580,"Active.Headphones"
"5036","Apple Earpods",8683,"Active.Headphones"
"5037","Apple Earpods",9203,"Active.Headphones"
"5038","Apple Earpods",9123,"Active.Headphones"
"5039","Apple Earpods",5602,"Active.Headphones"
"5040","Apple Earpods",4996,"Active.Headphones"
"5041","Apple Earpods",4460,"Active.Headphones"
"5042","Apple Earpods",5625,"Active.Headphones"
"5043","Apple Earpods",5929,"Active.Headphones"
"5044","Apple Earpods",3388,"Active.Headphones"
"5045","Apple Earpods",790,"Active.Headphones"
"5046","Apple Earpods",2227,"Active.Headphones"
"5047","Apple Earpods",5835,"Active.Headphones"
"5048","Apple Earpods",8584,"Active.Headphones"
"5049","Apple Earpods",2261,"Active.Headphones"
"5050","Apple Earpods",431,"Active.Headphones"
"5051","Apple Earpods",6923,"Active.Headphones"
"5052","Apple Earpods",2237,"Active.Headphones"
"5053","Apple Earpods",7531,"Active.Headphones"
"5054","Apple Earpods",8169,"Active.Headphones"
"5055","Apple Earpods",1047,"Active.Headphones"
"5056","Apple Earpods",6571,"Active.Headphones"
"5057","Apple Earpods",5344,"Active.Headphones"
"5058","Apple Earpods",7997,"Active.Headphones"
"5059","Apple Earpods",8837,"Active.Headphones"
"5060","Apple Earpods",3277,"Active.Headphones"
"5061","Apple Earpods",843,"Active.Headphones"
"5062","Apple Earpods",9802,"Active.Headphones"
"5063","Apple Earpods",4644,"Active.Headphones"
"5064","Apple Earpods",7578,"Active.Headphones"
"5065","Apple Earpods",6119,"Active.Headphones"
"5066","Apple Earpods",5656,"Active.Headphones"
"5067","Apple Earpods",9803,"Active.Headphones"
"5068","Apple Earpods",34,"Active.Headphones"
"5069","Apple Earpods",5811,"Active.Headphones"
"5070","Apple Earpods",4543,"Active.Headphones"
"5071","Apple Earpods",7480,"Active.Headphones"
"5072","Apple Earpods",6984,"Active.Headphones"
"5073","Apple Earpods",6185,"Active.Headphones"
"5074","Apple Earpods",3206,"Active.Headphones"
"5075","Apple Earpods",7980,"Active.Headphones"
"5076","Apple Earpods",8970,"Active.Headphones"
"5077","Apple Earpods",5726,"Active.Headphones"
"5078","Apple Earpods",1054,"Active.Headphones"
"5079","Apple Earpods",4629,"Active.Headphones"
"5080","Apple Earpods",7560,"Active.Headphones"
"5081","Apple Earpods",8004,"Active.Headphones"
"5082","Apple Earpods",9804,"Active.Headphones"
"5083","Apple Earpods",844,"Active.Headphones"
"5084","Apple Earpods",3395,"Active.Headphones"
"5085","Apple Earpods",5560,"Active.Headphones"
"5086","Apple Earpods",8674,"Active.Headphones"
"5087","Apple Earpods",3956,"Active.Headphones"
"5088","Apple Earpods",5703,"Active.Headphones"
"5089","Apple Earpods",5939,"Active.Headphones"
"5090","Apple Earpods",8794,"Active.Headphones"
"5091","Apple Earpods",7218,"Active.Headphones"
"5092","Apple Earpods",5331,"Active.Headphones"
"5093","Apple Earpods",1509,"Active.Headphones"
"5094","Apple Earpods",6745,"Active.Headphones"
"5095","Apple Earpods",8470,"Active.Headphones"
"5096","Apple Earpods",2614,"Active.Headphones"
"5097","Apple Earpods",8676,"Active.Headphones"
"5098","Apple Earpods",5940,"Active.Headphones"
"5099","Apple Earpods",5729,"Active.Headphones"
"5100","Apple Earpods",7633,"Active.Headphones"
"5101","Apple Earpods",1410,"Active.Headphones"
"5102","Apple Earpods",3978,"Active.Headphones"
"5103","Apple Earpods",1834,"Active.Headphones"
"5104","Apple Earpods",5992,"Active.Headphones"
"5105","Apple Earpods",2209,"Active.Headphones"
"5106","Apple Earpods",6171,"Active.Headphones"
"5107","Apple Earpods",2646,"Active.Headphones"
"5108","Apple Earpods",3980,"Active.Headphones"
"5109","Apple Earpods",279,"Active.Headphones"
"5110","Apple Earpods",5524,"Active.Headphones"
"5111","Apple Earpods",4913,"Active.Headphones"
"5112","Apple Earpods",6101,"Active.Headphones"
"5113","Apple Earpods",2696,"Active.Headphones"
"5114","Apple Earpods",920,"Active.Headphones"
"5115","Apple Earpods",9739,"Active.Headphones"
"5116","Apple Earpods",2705,"Active.Headphones"
"5117","Apple Earpods",3895,"Active.Headphones"
"5118","Apple Earpods",8321,"Active.Headphones"
"5119","Apple Earpods",1228,"Active.Headphones"
"5120","Apple Earpods",5592,"Active.Headphones"
"5121","Apple Earpods",3942,"Active.Headphones"
"5122","Apple Earpods",7414,"Active.Headphones"
"5123","Apple Earpods",3215,"Active.Headphones"
"5124","Apple Earpods",4405,"Active.Headphones"
"5125","Apple Earpods",1296,"Active.Headphones"
"5126","Apple Earpods",4932,"Active.Headphones"
"5127","Apple Earpods",5187,"Active.Headphones"
"5128","Apple Earpods",3085,"Active.Headphones"
"5129","Apple Earpods",6685,"Active.Headphones"
"5130","Apple Earpods",4697,"Active.Headphones"
"5131","Apple Earpods",490,"Active.Headphones"
"5132","Apple Earpods",8398,"Active.Headphones"
"5133","Apple Earpods",597,"Active.Headphones"
"5134","Apple Earpods",294,"Active.Headphones"
"5135","Apple Earpods",3071,"Active.Headphones"
"5136","Apple Earpods",5287,"Active.Headphones"
"5137","Apple Earpods",2830,"Active.Headphones"
"5138","Apple Earpods",2403,"Active.Headphones"
"5139","Apple Earpods",1978,"Active.Headphones"
"5140","Apple Earpods",8830,"Active.Headphones"
"5141","Apple Earpods",3002,"Active.Headphones"
"5142","Apple Earpods",5189,"Active.Headphones"
"5143","Apple Earpods",2342,"Active.Headphones"
"5144","Apple Earpods",4615,"Active.Headphones"
"5145","Apple Earpods",4189,"Active.Headphones"
"5146","Apple Earpods",4961,"Active.Headphones"
"5147","Apple Earpods",5055,"Active.Headphones"
"5148","Apple Earpods",2011,"Active.Headphones"
"5149","Apple Earpods",5221,"Active.Headphones"
"5150","Apple Earpods",2567,"Active.Headphones"
"5151","Apple Earpods",3569,"Active.Headphones"
"5152","Apple Earpods",3121,"Active.Headphones"
"5153","Apple Earpods",214,"Active.Headphones"
"5154","Apple Earpods",5503,"Active.Headphones"
"5155","Apple Earpods",1772,"Active.Headphones"
"5156","Apple Earpods",1983,"Active.Headphones"
"5157","Apple Earpods",4902,"Active.Headphones"
"5158","Apple Earpods",9354,"Active.Headphones"
"5159","Apple Earpods",2522,"Active.Headphones"
"5160","Apple Earpods",9748,"Active.Headphones"
"5161","Apple Earpods",9749,"Active.Headphones"
"5162","Apple Earpods",7481,"Active.Headphones"
"5163","Apple Earpods",7819,"Active.Headphones"
"5164","Apple Earpods",2501,"Active.Headphones"
"5165","Apple Earpods",9145,"Active.Headphones"
"5166","Apple Earpods",3482,"Active.Headphones"
"5167","Apple Earpods",8733,"Active.Headphones"
"5168","Apple Earpods",8522,"Active.Headphones"
"5169","Apple Earpods",4518,"Active.Headphones"
"5170","Apple Earpods",9536,"Active.Headphones"
"5171","Apple Earpods",1208,"Active.Headphones"
"5172","Apple Earpods",3728,"Active.Headphones"
"5173","Apple Earpods",5885,"Active.Headphones"
"5174","Apple Earpods",6338,"Active.Headphones"
"5175","Apple Earpods",1916,"Active.Headphones"
"5176","Apple Earpods",8496,"Active.Headphones"
"5177","Apple Earpods",2016,"Active.Headphones"
"5178","Apple Earpods",9539,"Active.Headphones"
"5179","Apple Earpods",4565,"Active.Headphones"
"5180","Apple Earpods",6021,"Active.Headphones"
"5181","Apple Earpods",8199,"Active.Headphones"
"5182","Apple Earpods",5934,"Active.Headphones"
"5183","Apple Earpods",1500,"Active.Headphones"
"5184","Apple Earpods",4028,"Active.Headphones"
"5185","Apple Earpods",7262,"Active.Headphones"
"5186","Apple Earpods",5629,"Active.Headphones"
"5187","Apple Earpods",1025,"Active.Headphones"
"5188","Apple Earpods",3258,"Active.Headphones"
"5189","Apple Earpods",3339,"Active.Headphones"
"5190","Apple Earpods",4092,"Active.Headphones"
"5191","Apple Earpods",530,"Active.Headphones"
"5192","Apple Earpods",4566,"Active.Headphones"
"5193","Apple Earpods",8139,"Active.Headphones"
"5194","Apple Earpods",3931,"Active.Headphones"
"5195","Apple Earpods",247,"Active.Headphones"
"5196","Apple Earpods",2474,"Active.Headphones"
"5197","Apple Earpods",158,"Active.Headphones"
"5198","Apple Earpods",3831,"Active.Headphones"
"5199","Apple Earpods",2476,"Active.Headphones"
"5200","Apple Earpods",3228,"Active.Headphones"
"5201","Apple Earpods",6064,"Active.Headphones"
"5202","Apple Earpods",332,"Active.Headphones"
"5203","Apple Earpods",536,"Active.Headphones"
"5204","Apple Earpods",6029,"Active.Headphones"
"5205","Apple Earpods",3889,"Active.Headphones"
"5206","Apple Earpods",2641,"Active.Headphones"
"5207","Apple Earpods",9635,"Active.Headphones"
"5208","Apple Earpods",4502,"Active.Headphones"
"5209","Apple Earpods",468,"Active.Headphones"
"5210","Apple Earpods",3207,"Active.Headphones"
"5211","Apple Earpods",4987,"Active.Headphones"
"5212","Apple Earpods",2150,"Active.Headphones"
"5213","Apple Earpods",982,"Active.Headphones"
"5214","Apple Earpods",1218,"Active.Headphones"
"5215","Apple Earpods",9684,"Active.Headphones"
"5216","Apple Earpods",1268,"Active.Headphones"
"5217","Apple Earpods",6808,"Active.Headphones"
"5218","Apple Earpods",9157,"Active.Headphones"
"5219","Apple Earpods",4035,"Active.Headphones"
"5220","Apple Earpods",3436,"Active.Headphones"
"5221","Apple Earpods",6968,"Active.Headphones"
"5222","Apple Earpods",2480,"Active.Headphones"
"5223","Apple Earpods",8436,"Active.Headphones"
"5224","Apple Earpods",5588,"Active.Headphones"
"5225","Apple Earpods",4162,"Active.Headphones"
"5226","Apple Earpods",9275,"Active.Headphones"
"5227","Apple Earpods",2023,"Active.Headphones"
"5228","Apple Earpods",1631,"Active.Headphones"
"5229","Apple Earpods",8409,"Active.Headphones"
"5230","Apple Earpods",948,"Active.Headphones"
"5231","Apple Earpods",74,"Active.Headphones"
"5232","Apple Earpods",4694,"Active.Headphones"
"5233","Apple Earpods",3962,"Active.Headphones"
"5234","Apple Earpods",5919,"Active.Headphones"
"5235","Apple Earpods",8045,"Active.Headphones"
"5236","Apple Earpods",8890,"Active.Headphones"
"5237","Apple Earpods",1897,"Active.Headphones"
"5238","Apple Earpods",4985,"Active.Headphones"
"5239","Apple Earpods",1972,"Active.Headphones"
"5240","Apple Earpods",8410,"Active.Headphones"
"5241","Apple Earpods",1973,"Active.Headphones"
"5242","Apple Earpods",3114,"Active.Headphones"
"5243","Apple Earpods",5857,"Active.Headphones"
"5244","Apple Earpods",4640,"Active.Headphones"
"5245","Apple Earpods",2026,"Active.Headphones"
"5246","Apple Earpods",8891,"Active.Headphones"
"5247","Apple Earpods",9770,"Active.Headphones"
"5248","Apple Earpods",7757,"Active.Headphones"
"5249","Apple Earpods",7706,"Active.Headphones"
"5250","Apple Earpods",3470,"Active.Headphones"
"5251","Apple Earpods",7687,"Active.Headphones"
"5252","Apple Earpods",651,"Active.Headphones"
"5253","Apple Earpods",1933,"Active.Headphones"
"5254","Apple Earpods",7324,"Active.Headphones"
"5255","Apple Earpods",2662,"Active.Headphones"
"5256","Apple Earpods",7689,"Active.Headphones"
"5257","Apple Earpods",901,"Active.Headphones"
"5258","Apple Earpods",1880,"Active.Headphones"
"5259","Apple Earpods",6777,"Active.Headphones"
"5260","Apple Earpods",6319,"Active.Headphones"
"5261","Apple Earpods",2656,"Active.Headphones"
"5262","Apple Earpods",5424,"Active.Headphones"
"5263","Apple Earpods",210,"Active.Headphones"
"5264","Apple Earpods",7102,"Active.Headphones"
"5265","Apple Earpods",6796,"Active.Headphones"
"5266","Apple Earpods",8276,"Active.Headphones"
"5267","Apple Earpods",926,"Active.Headphones"
"5268","Apple Earpods",3026,"Active.Headphones"
"5269","Apple Earpods",1922,"Active.Headphones"
"5270","Apple Earpods",3711,"Active.Headphones"
"5271","Apple Earpods",2980,"Active.Headphones"
"5272","Apple Earpods",5715,"Active.Headphones"
"5273","Apple Earpods",2063,"Active.Headphones"
"5274","Apple Earpods",7452,"Active.Headphones"
"5275","Apple Earpods",1233,"Active.Headphones"
"5276","Apple Earpods",268,"Active.Headphones"
"5277","Apple Earpods",8396,"Active.Headphones"
"5278","Apple Earpods",2344,"Active.Headphones"
"5279","Apple Earpods",4019,"Active.Headphones"
"5280","Apple Earpods",9623,"Active.Headphones"
"5281","Apple Earpods",2902,"Active.Headphones"
"5282","Apple Earpods",2285,"Active.Headphones"
"5283","Apple Earpods",6123,"Active.Headphones"
"5284","Apple Earpods",5294,"Active.Headphones"
"5285","Apple Earpods",3335,"Active.Headphones"
"5286","Apple Earpods",1525,"Active.Headphones"
"5287","Apple Earpods",9010,"Active.Headphones"
"5288","Apple Earpods",6736,"Active.Headphones"
"5289","Apple Earpods",3363,"Active.Headphones"
"5290","Apple Earpods",1708,"Active.Headphones"
"5291","Apple Earpods",6606,"Active.Headphones"
"5292","Apple Earpods",869,"Active.Headphones"
"5293","Apple Earpods",7848,"Active.Headphones"
"5294","Apple Earpods",5798,"Active.Headphones"
"5295","Apple Earpods",118,"Active.Headphones"
"5296","Apple Earpods",5852,"Active.Headphones"
"5297","Apple Earpods",9038,"Active.Headphones"
"5298","Apple Earpods",5064,"Active.Headphones"
"5299","Apple Earpods",860,"Active.Headphones"
"5300","Apple Earpods",8426,"Active.Headphones"
"5301","Apple Earpods",1350,"Active.Headphones"
"5302","Apple Earpods",7585,"Active.Headphones"
"5303","Apple Earpods",2718,"Active.Headphones"
"5304","Apple Earpods",3276,"Active.Headphones"
"5305","Apple Earpods",3823,"Active.Headphones"
"5306","Apple Earpods",3972,"Active.Headphones"
"5307","Apple Earpods",7179,"Active.Headphones"
"5308","Apple Earpods",8551,"Active.Headphones"
"5309","Apple Earpods",5169,"Active.Headphones"
"5310","Apple Earpods",4777,"Active.Headphones"
"5311","Apple Earpods",5794,"Active.Headphones"
"5312","Apple Earpods",6695,"Active.Headphones"
"5313","Apple Earpods",4182,"Active.Headphones"
"5314","Apple Earpods",5069,"Active.Headphones"
"5315","Apple Earpods",5935,"Active.Headphones"
"5316","Apple Earpods",4206,"Active.Headphones"
"5317","Apple Earpods",9632,"Active.Headphones"
"5318","Apple Earpods",5584,"Active.Headphones"
"5319","Apple Earpods",1128,"Active.Headphones"
"5320","Apple Earpods",1090,"Active.Headphones"
"5321","Apple Earpods",1286,"Active.Headphones"
"5322","Apple Earpods",605,"Active.Headphones"
"5323","Apple Earpods",6166,"Active.Headphones"
"5324","Apple Earpods",6246,"Active.Headphones"
"5325","Apple Earpods",6631,"Active.Headphones"
"5326","Apple Earpods",9606,"Active.Headphones"
"5327","Apple Earpods",1690,"Active.Headphones"
"5328","Apple Earpods",7857,"Active.Headphones"
"5329","Apple Earpods",2637,"Active.Headphones"
"5330","Apple Earpods",3431,"Active.Headphones"
"5331","Apple Earpods",7928,"Active.Headphones"
"5332","Apple Earpods",8226,"Active.Headphones"
"5333","Apple Earpods",5772,"Active.Headphones"
"5334","Apple Earpods",242,"Active.Headphones"
"5335","Apple Earpods",9477,"Active.Headphones"
"5336","Apple Earpods",8991,"Active.Headphones"
"5337","Apple Earpods",8904,"Active.Headphones"
"5338","Apple Earpods",1594,"Active.Headphones"
"5339","Apple Earpods",6137,"Active.Headphones"
"5340","Apple Earpods",1078,"Active.Headphones"
"5341","Apple Earpods",1334,"Active.Headphones"
"5342","Apple Earpods",5358,"Active.Headphones"
"5343","Apple Earpods",2882,"Active.Headphones"
"5344","Apple Earpods",1936,"Active.Headphones"
"5345","Apple Earpods",7254,"Active.Headphones"
"5346","Apple Earpods",1628,"Active.Headphones"
"5347","Apple Earpods",3520,"Active.Headphones"
"5348","Apple Earpods",1670,"Active.Headphones"
"5349","Apple Earpods",1896,"Active.Headphones"
"5350","Apple Earpods",611,"Active.Headphones"
"5351","Apple Earpods",6339,"Active.Headphones"
"5352","Apple Earpods",7636,"Active.Headphones"
"5353","Apple Earpods",6748,"Active.Headphones"
"5354","Apple Earpods",7006,"Active.Headphones"
"5355","Apple Earpods",345,"Active.Headphones"
"5356","Apple Earpods",9407,"Active.Headphones"
"5357","Apple Earpods",3214,"Active.Headphones"
"5358","Apple Earpods",919,"Active.Headphones"
"5359","Apple Earpods",8018,"Active.Headphones"
"5360","Apple Earpods",8797,"Active.Headphones"
"5361","Apple Earpods",8770,"Active.Headphones"
"5362","Apple Earpods",3264,"Active.Headphones"
"5363","Apple Earpods",6908,"Active.Headphones"
"5364","Apple Earpods",6460,"Active.Headphones"
"5365","Apple Earpods",3656,"Active.Headphones"
"5366","Apple Earpods",4612,"Active.Headphones"
